iter	Passed	Remaining
152	1111	6151
153	1117	6141
154	1124	6128
155	1130	6115
156	1136	6103
157	1142	6091
158	1149	6078
159	1155	6066
160	1162	6057
161	1170	6054
162	1177	6047
163	1185	6043
164	1194	6042
165	1201	6035
166	1209	6033
167	1231	6099
168	1239	6093
169	1246	6086
170	1253	6077
171	1260	6069
172	1267	6060
173	1275	6053
174	1283	6049
175	1290	6042
176	1297	6035
177	1305	6029
178	1313	6026
179	1321	6021
180	1329	6014
181	1336	6006
182	1342	5994
183	1349	5982
184	1355	5970
185	1361	5959
186	1367	5947
187	1374	5935
188	1380	5924
189	1386	5912
190	1393	5903
191	1400	5892
192	1406	5881
193	1413	5872
194	1419	5860
195	1425	5849
196	1432	5838
197	1438	5827
198	1445	5818
199	1452	5809
200	1458	5798
201	1465	5787
202	1471	5777
203	1478	5769
204	1485	5759
205	1492	5750
206	1498	5740
207	1504	5730
208	1512	5723
209	1519	5714
210	1525	5703
211	1532	5696
212	1539	5686
213	1545	5676
214	1552	5666
215	1559	5658
216	1565	5649
217	1572	5641
218	1578	5631
219	1585	5620
220	1591	5609
221	1597	5599
222	1604	5591
223	1611	5581
224	1618	5574
225	1624	5563
226	1630	5553
227	1637	5543
228	1643	5534
229	1650	5524
230	1656	5514
231	1662	5503
232	1668	5493
233	1675	5483
234	1681	5474
235	1687	5464
236	1694	5454
237	1700	5445
238	1707	5435
239	1735	5495
240	1748	5506
241	1760	5514
242	1772	5520
243	1783	5526
244	1795	5534
245	1807	5540
246	1819	5548
247	1828	5543
248	1835	5536
249	1843	5529
250	1850	5522
251	1857	5514
252	1864	5504
253	1871	5496
254	1878	5489
255	1887	5484
256	1894	5477
257	1901	5468
258	1907	5458
259	1914	5448
260	1920	5438
261	1926	5427
262	1933	5417
263	1939	5407
264	1946	5398
265	1952	5388
266	1958	5377
267	1964	5366
268	1971	5356
269	1977	5346
270	1984	5338
271	1990	5328
272	1997	5318
273	2003	5307
274	2009	5297
275	2015	5287
276	2022	5278
277	2028	5268
278	2035	5259
279	2041	5249
280	2047	5239
281	2053	5229
282	2060	5219
283	2066	5209
284	2072	5200
285	2079	5191
286	2086	5184
287	2093	5175
288	2099	5165
289	2106	5156
290	2112	5147
291	2119	5137
292	2125	5128
293	2132	5120
294	2138	5111
295	2145	5101
296	2151	5093
297	2158	5084
298	2164	5074
299	2171	5065
300	2177	5056
301	2183	5046
302	2190	5039
303	2196	5029
304	2203	5020
305	2209	5011
306	2216	5003
307	2223	4996
308	2230	4987
309	2236	4978
310	2243	4970
311	2250	4961
312	2256	4953
313	2263	4945
314	2270	4937
315	2277	4929
316	2283	4920
317	2290	4912
318	2297	4903
319	2304	4896
320	2311	4888
321	2319	4883
322	2326	4876
323	2334	4870
324	2342	4865
325	2349	4858
326	2357	4851
327	2364	4843
328	2371	4837
329	2378	4829
330	2385	4822
331	2392	4814
332	2400	4807
333	2407	4800
334	2414	4792
335	2420	4784
336	2428	4777
337	2435	4770
338	2442	4763
339	2449	4755
340	2456	4748
341	2463	4740
342	2470	4732
343	2476	4722
344	2482	4714
345	2489	4704
346	2495	4696
347	2502	4687
348	2509	4680
349	2515	4671
350	2522	4663
351	2529	4656
352	2535	4647
353	2543	4641
354	2550	4634
355	2557	4625
356	2565	4620
357	2573	4614
358	2580	4608
359	2587	4599
360	2594	4592
361	2601	4585
362	2609	4578
363	2616	4570
364	2623	4563
365	2629	4555
366	2636	4548
367	2643	4540
368	2650	4531
369	2657	4524
370	2664	4517
371	2670	4508
372	2678	4502
373	2685	4494
374	2692	4486
375	2699	4480
376	2706	4473
377	2714	4466
378	2720	4457
379	2726	4448
380	2733	4440
381	2739	4431
382	2745	4422
383	2751	4414
384	2757	4405
385	2763	4396
386	2769	4387
387	2776	4378
388	2783	4371
389	2789	4362
390	2795	4354
391	2801	4345
392	2808	4337
393	2814	4328
394	2820	4320
395	2827	4313
396	2834	4305
397	2840	4296
398	2846	4287
399	2853	4279
400	2857	4268
401	2862	4258
402	2866	4246
403	2871	4235
404	2877	4227
405	2883	4218
406	2889	4210
407	2897	4203
408	2905	4197
409	2912	4191
410	2919	4183
411	2926	4177
412	2933	4169
413	2940	4161
414	2947	4154
415	2954	4147
416	2960	4139
417	2967	4132
418	2974	4125
419	2981	4117
420	2988	4110
421	2995	4102
422	3001	4094
423	3008	4086
424	3016	4080
425	3023	4074
426	3030	4067
427	3037	4060
428	3045	4053
429	3051	4044
430	3057	4035
431	3062	4027
432	3068	4018
433	3074	4010
434	3081	4002
435	3087	3993
436	3093	3985
437	3099	3977
438	3105	3969
439	3112	3961
440	3118	3953
441	3125	3945
442	3131	3937
443	3137	3929
444	3144	3921
445	3150	3913
446	3156	3905
447	3162	3897
448	3169	3889
449	3175	3881
450	3182	3873
451	3188	3866
452	3195	3858
453	3201	3850
454	3208	3843
455	3215	3835
456	3221	3827
457	3227	3819
458	3234	3812
459	3240	3804
460	3247	3797
461	3254	3789
462	3260	3781
463	3267	3774
464	3274	3766
465	3280	3759
466	3287	3752
467	3295	3745
468	3302	3738
469	3310	3732
470	3317	3726
471	3325	3719
472	3333	3713
473	3341	3707
474	3349	3701
475	3358	3696
476	3365	3690
477	3371	3681
478	3377	3673
479	3384	3666
480	3390	3658
481	3396	3650
482	3401	3641
483	3406	3631
484	3412	3623
485	3418	3615
486	3424	3606
487	3429	3598
488	3436	3591
489	3442	3583
490	3448	3575
491	3455	3567
492	3461	3560
493	3469	3553
494	3476	3546
495	3483	3539
496	3489	3532
497	3494	3522
498	3500	3514
499	3504	3504
500	3511	3497
501	3517	3489
502	3524	3481
503	3529	3473
504	3534	3464
505	3540	3456
506	3546	3449
507	3552	3440
508	3558	3432
509	3565	3425
510	3571	3417
511	3578	3410
512	3584	3402
513	3590	3395
514	3596	3386
515	3602	3379
516	3609	3371
517	3615	3364
518	3622	3357
519	3629	3350
520	3635	3342
521	3642	3335
522	3648	3327
523	3655	3320
524	3661	3313
525	3668	3305
526	3674	3298
527	3680	3290
528	3687	3283
529	3694	3276
530	3701	3269
531	3708	3262
532	3713	3253
533	3719	3245
534	3725	3238
535	3732	3230
536	3738	3223
537	3744	3215
538	3751	3208
539	3757	3201
540	3763	3193
541	3770	3185
542	3776	3178
543	3782	3170
544	3789	3163
545	3795	3156
546	3802	3148
547	3808	3141
548	3814	3133
549	3821	3126
550	3827	3119
551	3833	3111
552	3840	3104
553	3846	3096
554	3852	3089
555	3859	3081
556	3865	3074
557	3871	3066
558	3878	3059
559	3884	3051
560	3890	3044
561	3896	3037
562	3903	3029
563	3909	3022
564	3915	3014
565	3922	3007
566	3928	3000
567	3934	2992
568	3941	2985
569	3947	2977
570	3953	2970
571	3959	2962
572	3966	2955
573	3972	2948
574	3978	2940
575	3984	2933
576	3991	2925
577	3997	2918
578	4003	2911
579	4010	2903
580	4016	2896
581	4023	2889
582	4030	2882
583	4036	2875
584	4042	2867
585	4049	2860
586	4055	2853
587	4061	2846
588	4068	2838
589	4075	2832
590	4082	2825
591	4088	2818
592	4095	2810
593	4101	2803
594	4107	2796
595	4114	2789
596	4120	2781
597	4127	2774
598	4133	2767
599	4139	2759
600	4146	2752
601	4152	2745
602	4158	2738
603	4166	2731
604	4174	2725
605	4183	2719
606	4191	2713
607	4197	2706
608	4204	2699
609	4210	2692
610	4214	2683
611	4220	2675
612	4227	2669
613	4233	2661
614	4241	2654
615	4247	2647
616	4254	2640
617	4260	2633
618	4266	2625
619	4273	2619
620	4278	2611
621	4285	2604
622	4292	2597
623	4297	2589
624	4305	2583
625	4312	2576
626	4320	2570
627	4326	2563
628	4334	2556
629	4341	2549
630	4346	2542
631	4353	2535
632	4359	2527
633	4366	2520
634	4373	2513
635	4379	2506
636	4383	2498
637	4388	2489
638	4395	2483
639	4401	2475
640	4406	2468
641	4413	2461
642	4420	2454
643	4426	2446
644	4432	2439
645	4439	2432
646	4445	2425
647	4452	2418
648	4458	2411
649	4465	2404
650	4471	2397
651	4478	2390
652	4485	2383
653	4489	2374
654	4494	2367
655	4500	2360
656	4507	2353
657	4517	2348
658	4527	2342
659	4536	2336
660	4545	2331
661	4554	2325
662	4563	2319
663	4572	2313
664	4581	2307
665	4590	2301
666	4600	2296
667	4610	2291
668	4619	2285
669	4628	2279
670	4635	2273
671	4642	2265
672	4648	2258
673	4654	2251
674	4661	2244
675	4667	2237
676	4674	2229
677	4680	2222
678	4686	2215
679	4692	2208
680	4699	2201
681	4705	2194
682	4711	2186
683	4718	2179
684	4724	2172
685	4731	2165
686	4737	2158
687	4743	2151
688	4750	2144
689	4757	2137
690	4764	2130
691	4770	2123
692	4777	2116
693	4783	2109
694	4789	2102
695	4796	2094
696	4802	2087
697	4808	2080
698	4815	2073
699	4821	2066
700	4827	2059
701	4834	2052
702	4840	2044
703	4846	2037
704	4852	2030
705	4859	2023
706	4865	2016
707	4872	2009
708	4878	2002
709	4884	1995
710	4890	1988
711	4897	1981
712	4904	1974
713	4911	1967
714	4917	1960
715	4924	1953
716	4930	1946
717	4936	1938
718	4943	1931
719	4949	1924
720	4956	1917
721	4962	1910
722	4968	1903
723	4975	1896
724	4982	1889
725	4988	1882
726	4994	1875
727	5001	1868
728	5007	1861
729	5013	1854
730	5019	1847
731	5026	1840
732	5032	1833
733	5038	1826
734	5045	1819
735	5051	1812
736	5058	1805
737	5064	1798
738	5071	1791
739	5077	1783
740	5084	1777
741	5090	1770
742	5097	1763
743	5103	1755
744	5109	1748
745	5116	1741
746	5122	1734
747	5128	1727
748	5135	1720
749	5141	1713
750	5147	1706
751	5153	1699
752	5160	1692
753	5166	1685
754	5172	1678
755	5179	1671
756	5185	1664
757	5192	1657
758	5198	1650
759	5205	1643
760	5211	1636
761	5218	1629
762	5224	1622
763	5231	1616
764	5238	1609
765	5245	1602
766	5252	1595
767	5259	1588
768	5265	1581
769	5272	1574
770	5278	1567
771	5285	1561
772	5292	1554
773	5299	1547
774	5305	1540
775	5312	1533
776	5318	1526
777	5325	1519
778	5332	1512
779	5338	1505
780	5345	1498
781	5351	1491
782	5358	1484
783	5367	1478
784	5374	1472
785	5381	1465
786	5388	1458
787	5394	1451
788	5401	1444
789	5407	1437
790	5413	1430
791	5420	1423
792	5426	1416
793	5432	1409
794	5439	1402
795	5445	1395
796	5452	1388
797	5458	1381
798	5465	1374
799	5471	1367
800	5478	1361
801	5484	1354
802	5491	1347
803	5497	1340
804	5503	1333
805	5510	1326
806	5516	1319
807	5523	1312
808	5530	1305
809	5536	1298
810	5543	1291
811	5549	1284
812	5556	1277
813	5562	1271
814	5568	1264
815	5576	1257
816	5582	1250
817	5589	1243
818	5596	1236
819	5602	1229
820	5609	1222
821	5616	1216
822	5622	1209
823	5629	1202
824	5636	1195
825	5643	1188
826	5649	1181
827	5656	1175
828	5663	1168
829	5669	1161
830	5676	1154
831	5683	1147
832	5690	1140
833	5697	1134
834	5703	1127
835	5710	1120
836	5716	1113
837	5723	1106
838	5730	1099
839	5736	1092
840	5743	1085
841	5749	1078
842	5757	1072
843	5764	1065
844	5770	1058
845	5776	1051
846	5783	1044
847	5790	1037
848	5797	1031
849	5803	1024
850	5810	1017
851	5816	1010
852	5822	1003
853	5829	996
854	5836	989
855	5861	985
856	5869	979
857	5878	972
858	5887	966
859	5897	960
860	5907	953
861	5916	947
862	5926	940
863	5935	934
864	5945	927
865	5954	921
866	5963	914
867	5972	908
868	5981	901
869	5990	895
870	5999	888
871	6006	881
872	6012	874
873	6018	867
874	6025	860
875	6031	853
876	6039	847
877	6045	840
878	6052	833
879	6059	826
880	6065	819
881	6072	812
882	6078	805
883	6085	798
884	6091	791
885	6098	784
886	6104	777
887	6110	770
888	6117	763
889	6124	756
890	6131	750
891	6138	743
892	6144	736
893	6151	729
894	6157	722
895	6164	715
896	6170	708
897	6176	701
898	6183	694
899	6189	687
900	6195	680
901	6202	673
902	6208	666
903	6215	660
904	6222	653
905	6228	646
906	6235	639
907	6242	632
908	6248	625
909	6256	618
910	6262	611
911	6269	604
912	6275	598
913	6282	591
914	6288	584
915	6295	577
916	6302	570
917	6308	563
918	6315	556
919	6322	549
920	6328	542
921	6335	535
922	6341	529
923	6348	522
924	6354	515
925	6361	508
926	6368	501
927	6375	494
928	6381	487
929	6388	480
930	6394	473
931	6400	467
932	6406	460
933	6414	453
934	6420	446
935	6426	439
936	6434	432
937	6441	425
938	6447	418
939	6454	411
940	6461	405
941	6468	398
942	6474	391
943	6481	384
944	6488	377
945	6494	370
946	6501	363
947	6508	356
948	6514	350
949	6521	343
950	6528	336
951	6534	329
952	6541	322
953	6548	315
954	6554	308
955	6561	301
956	6567	295
957	6573	288
958	6580	281
959	6586	274
960	6592	267
961	6599	260
962	6605	253
963	6612	246
964	6618	240
965	6625	233
966	6631	226
967	6638	219
968	6644	212
969	6652	205
970	6659	198
971	6666	192
972	6672	185
973	6680	178
974	6686	171
975	6692	164
976	6699	157
977	6705	150
978	6712	143
979	6718	137
980	6725	130
981	6731	123
982	6738	116
983	6744	109
984	6750	102
985	6756	95
986	6763	89
987	6769	82
988	6775	75
989	6783	68
990	6790	61
991	6797	54
992	6804	47
993	6811	41
994	6818	34
995	6824	27
996	6831	20
997	6838	13
998	6845	6
999	6852	0
