iter	Logloss
556	0.06646995669
557	0.06632778753
558	0.06619109235
559	0.06604148398
560	0.06591496795
561	0.06588481569
562	0.06578813894
563	0.06568128279
564	0.06554614625
565	0.06542448722
566	0.06530449377
567	0.06518908256
568	0.06514991456
569	0.06507747173
570	0.06498029927
571	0.06487186349
572	0.06481951951
573	0.06466986323
574	0.06456603041
575	0.06441007769
576	0.06432720742
577	0.0642065114
578	0.06415954209
579	0.06409273841
580	0.06398966766
581	0.06387758403
582	0.0637655816
583	0.0636640758
584	0.06356825112
585	0.06346233732
586	0.06335235848
587	0.06323046956
588	0.0630674043
589	0.06294509254
590	0.06284149712
591	0.0627263541
592	0.06260334072
593	0.06247047226
594	0.06234102019
595	0.06227924835
596	0.06218323973
597	0.06209698665
598	0.06199274104
599	0.06189000633
600	0.06175315784
601	0.0617028912
602	0.06157200793
603	0.06150727659
604	0.06143044164
605	0.06133993745
606	0.06124310676
607	0.06119976001
608	0.06104792867
609	0.06097695971
610	0.060934744
611	0.06078548288
612	0.0607033666
613	0.06056568243
614	0.06038762252
615	0.06027517032
616	0.06017886219
617	0.06004576851
618	0.05995432337
619	0.0598470566
620	0.05981326711
621	0.05975830562
622	0.05968662291
623	0.05961766476
624	0.05956159893
625	0.05947045292
626	0.05937291795
627	0.0593301166
628	0.05928490129
629	0.05918408922
630	0.05913206872
631	0.05903909338
632	0.05894970498
633	0.05888331119
634	0.05873617612
635	0.05860226301
636	0.05850248582
637	0.0583469324
638	0.058269852
639	0.05822470683
640	0.05814694198
641	0.05802174881
642	0.05791101491
643	0.05778419557
644	0.05771576635
645	0.05761574912
646	0.05748148336
647	0.05737250529
648	0.05726115559
649	0.05718926435
650	0.05708858665
651	0.05691550489
652	0.05681934653
653	0.05671013963
654	0.05664140574
655	0.05660181659
656	0.05648212265
657	0.05637208747
658	0.05627149058
659	0.05617554215
660	0.05610114682
661	0.05604684393
662	0.05592545476
663	0.05581592309
664	0.05576868985
665	0.05569313048
666	0.05555827622
667	0.05547632945
668	0.05532978242
669	0.05528240121
670	0.05522456149
671	0.05511506955
672	0.05506261006
673	0.05496681895
674	0.05479596669
675	0.05471287674
676	0.05461005146
677	0.05449263041
678	0.05440970358
679	0.05429025639
680	0.05418331232
681	0.05403357735
682	0.05395227735
683	0.05382797318
684	0.05373086423
685	0.05364370995
686	0.05354794781
687	0.05344644458
688	0.05337245704
689	0.0533257606
690	0.05326043568
691	0.05312109938
692	0.05303658079
693	0.05295542174
694	0.05286554773
695	0.05280617746
696	0.05265360048
697	0.05254992497
698	0.05246852113
699	0.05237770146
700	0.0522693085
701	0.05218153357
702	0.05207000834
703	0.0520036428
704	0.05195468129
705	0.05185384839
706	0.05179069402
707	0.05163942536
708	0.05159240852
709	0.05147169128
710	0.05142293391
711	0.05134426196
712	0.05116100003
713	0.0510744779
714	0.0510312602
715	0.05096599497
716	0.05093025809
717	0.05088091975
718	0.05084750766
719	0.05076251667
720	0.05072142791
721	0.05069360647
722	0.05057723605
723	0.05047998786
724	0.05039895447
725	0.05030707153
726	0.05022502348
727	0.05012410453
728	0.05002469409
729	0.04993248293
730	0.04977522872
731	0.04973236725
732	0.04965142615
733	0.04958935208
734	0.04954420838
735	0.04943324368
736	0.04936813864
737	0.0492962114
738	0.0492369549
739	0.04913889113
740	0.04910674135
741	0.04901030129
742	0.04886482909
743	0.04877313116
744	0.04865243179
745	0.04856924247
746	0.04852081354
747	0.04840218604
748	0.04829897016
749	0.04820256942
750	0.04817164816
751	0.04809346746
752	0.04803201286
753	0.04794629097
754	0.04786339593
755	0.0478060737
756	0.04768717961
757	0.04763609123
758	0.04759746388
759	0.04750089113
760	0.04744245902
761	0.04736725802
762	0.04727307927
763	0.04718814071
764	0.04706009766
765	0.04691187595
766	0.04679864902
767	0.04669946328
768	0.046642185
769	0.046591647
770	0.04654487914
771	0.04646729107
772	0.04637548635
773	0.04627116276
774	0.0462294076
775	0.0461359198
776	0.04606593424
777	0.04598036287
778	0.04592215813
779	0.0458624272
780	0.04572743745
781	0.04567292592
782	0.04562498229
783	0.04557841459
784	0.04553305499
785	0.04547571132
786	0.04533100246
787	0.04529211262
788	0.04523494433
789	0.04512837087
790	0.04510543143
791	0.04502499235
792	0.04498956449
793	0.04492434087
794	0.04483808282
795	0.04477483005
796	0.04474325589
797	0.0446664918
798	0.04463897467
799	0.04460071005
800	0.04453732303
801	0.04447101425
802	0.04436919502
803	0.04433219684
804	0.04429630474
805	0.04419779281
806	0.04412149847
807	0.04404961352
808	0.0439639829
809	0.04384977574
810	0.04377567896
811	0.04364081756
812	0.04358584276
813	0.04350861151
814	0.04343764062
815	0.04333677589
816	0.04330138348
817	0.0432510396
818	0.04316382971
819	0.04312119429
820	0.04309113292
821	0.04303012316
822	0.04295786995
823	0.04293968191
824	0.04286789921
825	0.04281293786
826	0.04274087351
827	0.04269945215
828	0.04266405106
829	0.04260681492
830	0.04253989833
831	0.0425070234
832	0.0424735173
833	0.04245541298
834	0.04237303718
835	0.04233865117
836	0.04226053628
837	0.04222750335
838	0.04213476892
839	0.04201938427
840	0.04197127295
841	0.04190681765
842	0.04179771479
843	0.04171549953
844	0.04166375908
845	0.04160277609
846	0.04152617529
847	0.04149003929
848	0.04142214115
849	0.04135893911
850	0.04128215472
851	0.04126136442
852	0.04116610992
853	0.04114736582
854	0.04108637783
855	0.04102805813
856	0.04099627143
857	0.04093965364
858	0.04085601968
859	0.04079613786
860	0.04073095477
861	0.04069964815
862	0.0406544589
863	0.04056535544
864	0.04051064558
865	0.04044518712
866	0.04038214675
867	0.04031444875
868	0.04025084006
869	0.04018640293
870	0.04014292434
871	0.04010461872
872	0.04005749986
873	0.04000472554
874	0.03989633065
875	0.03983960458
876	0.03980266725
877	0.03974232821
878	0.03968161509
879	0.03955266026
880	0.03951076378
881	0.03947473367
882	0.03942912461
883	0.03937113865
884	0.03930919916
885	0.03926246008
886	0.03921411128
887	0.03913107938
888	0.03909633491
889	0.03903693479
890	0.03897572872
891	0.03892381611
892	0.03883487954
893	0.0387195803
894	0.03868370199
895	0.03859918086
896	0.03850975175
897	0.03842793035
898	0.03839286066
899	0.03835862821
900	0.03829636737
901	0.03824011524
902	0.0381626812
903	0.03810787051
904	0.038058415
905	0.03798646207
906	0.03791000848
907	0.03787808755
908	0.03781807434
909	0.03778546524
910	0.03773166549
911	0.03767255299
912	0.03761297656
913	0.03756425066
914	0.03751680756
915	0.03746057636
916	0.03738471642
917	0.03729743707
918	0.03726693211
919	0.03718594984
920	0.03713188867
921	0.03708053788
922	0.03702306641
923	0.03693848464
924	0.03686481254
925	0.03681290053
926	0.03678205046
927	0.03672733356
928	0.03667419946
929	0.03657761268
930	0.0365342843
931	0.03648572095
932	0.03644874391
933	0.03643390214
934	0.03640369765
935	0.03633017827
936	0.03629173252
937	0.03621826486
938	0.03615954028
939	0.03609846729
940	0.03606270522
941	0.03603108439
942	0.03601686008
943	0.03597696001
944	0.03591260978
945	0.03586232908
946	0.03580574102
947	0.03573521231
948	0.03565344945
949	0.03558238746
950	0.03550562593
951	0.03545272339
952	0.03542508802
953	0.03537216011
954	0.03533111767
955	0.03524679791
956	0.03519564188
957	0.03513373374
958	0.03510715229
959	0.03503704046
960	0.03498793736
961	0.03495974661
962	0.03491023604
963	0.03485703677
964	0.03481020237
965	0.03478493776
966	0.03475538183
967	0.03466817979
968	0.0346188697
969	0.03455867334
970	0.03451914473
971	0.03445072286
972	0.03442961409
973	0.03438682212
974	0.03436110204
975	0.03433134012
976	0.03429562633
977	0.03424535741
978	0.03418995522
979	0.03416323223
980	0.03414819148
981	0.03408410451
982	0.03404045936
983	0.0339791654
984	0.03396440454
985	0.03390251868
986	0.0338649993
987	0.03380723057
988	0.03377155762
989	0.03375450732
990	0.03371895769
991	0.03369096007
992	0.03366525546
993	0.03362404864
994	0.03359877375
995	0.03350703573
996	0.03346680688
997	0.03343953828
998	0.03339977711
999	0.03337114744
